City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
508,Severo-Yeniseyskiy,AU,2022-04-28 02:49:43,-41.0667,145.9167,64.89,87,98,6.04
509,Severo-Yeniseyskiy,RU,2022-04-28 02:49:44,57.0669,93.4378,47.77,71,100,7.72
510,Severo-Yeniseyskiy,GW,2022-04-28 02:49:44,11.2833,-15.8333,77.18,72,49,7.14
511,Severo-Yeniseyskiy,RU,2022-04-28 02:49:44,61.6926,33.6216,27.63,80,21,3.94
512,Severo-Yeniseyskiy,US,2022-04-28 02:49:45,33.194,-82.5271,58.51,41,0,6.53
513,Severo-Yeniseyskiy,RU,2022-04-28 02:49:45,47.7702,134.9076,50.0,33,3,16.51
514,Severo-Yeniseyskiy,CA,2022-04-28 02:49:45,60.8156,-115.7999,37.36,65,75,4.61
515,Severo-Yeniseyskiy,CL,2022-04-28 02:49:46,-41.8697,-73.8203,45.39,77,39,10.2
516,Severo-Yeniseyskiy,ES,2022-04-28 02:49:46,43.2686,-7.5406,47.57,100,72,1.97
517,Severo-Yeniseyskiy,FR,2022-04-28 02:49:46,46.0901,3.4459,45.36,86,43,1.52
518,Severo-Yeniseyskiy,BR,2022-04-28 02:49:47,-2.9248,-39.9167,76.21,89,96,8.01
519,Severo-Yeniseyskiy,US,2022-04-28 02:49:47,40.7507,-73.5829,44.92,51,0,16.11
520,Severo-Yeniseyskiy,RU,2022-04-28 02:49:48,52.4201,136.4853,36.1,90,100,6.29
521,Severo-Yeniseyskiy,RU,2022-04-28 02:49:48,57.8,158.6667,38.61,83,61,15.3
522,Severo-Yeniseyskiy,LK,2022-04-28 02:49:48,5.9485,80.5353,84.29,74,26,2.53
523,Severo-Yeniseyskiy,US,2022-04-28 02:47:51,37.3394,-121.895,58.28,58,0,11.5
524,Severo-Yeniseyskiy,NO,2022-04-28 02:49:49,67.667,12.6934,32.86,70,100,22.53
525,Severo-Yeniseyskiy,ID,2022-04-28 02:49:49,-0.9131,122.8766,80.71,78,100,4.12
526,Severo-Yeniseyskiy,TR,2022-04-28 02:49:50,36.9188,34.8784,60.67,49,100,2.59
527,Severo-Yeniseyskiy,PG,2022-04-28 02:49:50,-2.0226,147.2712,86.31,69,85,9.78
528,Severo-Yeniseyskiy,PR,2022-04-28 02:49:50,18.4588,-66.2677,76.96,76,5,7.72
529,Severo-Yeniseyskiy,BR,2022-04-28 02:49:51,-1.8283,-44.8683,74.43,95,89,2.26
530,Severo-Yeniseyskiy,IT,2022-04-28 02:49:51,39.4244,8.9244,57.61,87,0,5.75
531,Severo-Yeniseyskiy,IN,2022-04-28 02:49:52,27.95,77.8333,98.76,9,0,6.51
532,Severo-Yeniseyskiy,NP,2022-04-28 02:49:52,29.2747,82.1838,67.41,30,0,3.91
533,Severo-Yeniseyskiy,CA,2022-04-28 02:49:52,50.4998,-120.8025,44.44,57,81,4.92
534,Severo-Yeniseyskiy,RU,2022-04-28 02:49:53,60.3725,93.0408,34.86,95,100,4.81
